"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"FF","2025-04-06","96.9","-1.48","5.06","Woo, Bryan",664774,693433,,"swinging_strike",,,,,11,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","S",,,2,1,2025,"-0.9","1.17","-0.99","2.45",,,,2,3,"Bot",,,,,,,3.366942933362002,-141.10834457709228,-4.122361769346277,-12.756237050194203,32.589876575021236,-15.869935669561114,"3.09","1.48",,,,"97.1",2398,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.08",,,,,,,,25,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",228,"0","-0.084","68.5","6.7",,"0.084",,-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.26","0.9","-0.9","21.4",2.4430885389647337,15.51457198003572,31.070781592174228,45.43126377173745,22.107473792346884
"FF","2025-04-06","96.8","-1.32","5.07","Woo, Bryan",664774,693433,,"ball",,,,,11,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","B",,,1,1,2025,"-0.8","1.21","-0.87","3.34",,,,2,3,"Bot",,,,,,,3.0532934289474194,-140.8914686967567,-1.789586567944455,-11.370721735643285,35.242454957012804,-15.931233652142849,"3.3","1.46",,,,"96.8",2401,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.98",,,,,,,,25,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",230,"0","0.058",,,,"-0.058",,-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.24","0.8","-0.8","23.8",,,,,
"FF","2025-04-06","95.9","-1.27","5.09","Woo, Bryan",664774,693433,,"called_strike",,,,,11,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","S",,,1,0,2025,"-0.65","1.28","-0.92","2.75",,,,2,3,"Bot",,,,,,,2.4049939971930483,-139.5104096083701,-3.4369036345678015,-9.010334920033753,35.05686164451165,-15.025414416457647,"3.19","1.52",,,,"95.9",2370,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.94",,,,,,,,25,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",226,"0","-0.051",,,,"0.051",,-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.23","0.65","-0.65","27.5",,,,,
"FF","2025-04-06","96.3","-1.34","5.12","Woo, Bryan",664774,693433,,"ball",,,,,11,"LaMonte Wade Jr. called out on strikes.","R","L","R","SF","SEA","B",,,0,0,2025,"-0.56","1.28","-1.06","3.66",,,,2,3,"Bot",,,,,,,2.02698895534184,-140.21934551146134,-1.1888452169564343,-7.840908164152896,33.536551016182905,-15.261739086958254,"3.24","1.55",,,,"96.6",2158,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.92",,,,,,,,25,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",224,"0","0.04",,,,"-0.04",,-2,-2,"0.273","0.273",25,31,25,31,2,1,7,1,6,1,"1.18","0.56","-0.56","27.3",,,,,
"FF","2025-04-06","97.5","-1.41","5.06","Woo, Bryan",683766,693433,"field_out","hit_into_play",,,,,11,"Christian Koss grounds out, first baseman Luke Raley to pitcher Bryan Woo.","R","R","R","SF","SEA","X",3,"ground_ball",0,2,2025,"-0.99","1.19","-0.87","2.51",,,,1,3,"Bot",152.96,163.31,,,,,3.7668559913330886,-141.90621946517768,-4.066791814383845,-14.222888730821703,36.22919245354116,-15.371999686679697,"3.41","1.56",50,"54.6",5,"97.7",2176,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.85",0.091,0.097,"0",1,0,0,1,24,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",227,"-0.018","-0.162","63.9","5.8",0.104,"0.162","88.0",-2,-2,"0.291","0.291",25,27,25,27,1,0,7,5,6,7,"1.23","0.99","0.99","24.9",-6.966532993422064,22.84891277992597,37.34994447707019,25.600100037968506,16.008888741136744
"FF","2025-04-06","97.5","-1.36","5.09","Woo, Bryan",683766,693433,,"foul_tip",,,,,6,"Christian Koss grounds out, first baseman Luke Raley to pitcher Bryan Woo.","R","R","R","SF","SEA","S",,,0,1,2025,"-0.9","1.41","0.33","2.55",,,,1,3,"Bot",,,,,,,6.647090547388065,-141.70835548650342,-4.489055617798319,-13.761399477548244,36.53524389362145,-12.456865832933943,"3.41","1.56",,,,"97.5",2243,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.88",,,,,,,,24,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",230,"0","-0.057","68.9","6.7",,"0.057",,-2,-2,"0.291","0.291",25,27,25,27,1,0,7,5,6,7,"1.02","0.9","0.9","22.5",0.8871267528588782,35.37703822933257,28.954545250267614,42.449163543858496,6.910756228466744
"FF","2025-04-06","96.7","-1.32","5.21","Woo, Bryan",683766,693433,,"called_strike",,,,,8,"Christian Koss grounds out, first baseman Luke Raley to pitcher Bryan Woo.","R","R","R","SF","SEA","S",,,0,0,2025,"-0.72","1.27","-0.17","1.97",,,,1,3,"Bot",,,,,,,4.7356411840671795,-140.5716204165238,-5.927403337383273,-10.701995603311545,34.6094602030324,-14.192417267133075,"3.56","1.55",,,,"96.6",2214,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.02",,,,,,,,24,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",222,"0","-0.037",,,,"0.037",,-2,-2,"0.291","0.291",25,27,25,27,1,0,7,5,6,7,"1.19","0.72","0.72","28.6",,,,,
"ST","2025-04-06","85.1","-1.42","5.08","Woo, Bryan",672275,693433,"field_out","hit_into_play",,,,,7,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","X",5,"popup",2,2,2025,"0.93","0.33","-0.35","1.61",,,,0,3,"Bot",92.95,140.42,,,,,0.6416910135556821,-123.95727477463339,-2.5126296365150003,9.424357239617398,25.455576494317967,-28.435323759615265,"3.39","1.67",171,"60.5",35,"85.7",2402,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.79",0.414,0.373,"0",1,0,0,4,23,8,"Sweeper",0,2,0,2,2,0,0,2,"Strategic","Standard",69,"-0.026","-0.227","70.6","8.1",0.414,"0.227","88.0",-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"2.81","-0.93","0.93","27.1",14.0502946919953,-19.19061144427523,33.19475909096235,43.017975547994055,38.47935960818071
"SI","2025-04-06","96.4","-1.08","5.24","Woo, Bryan",672275,693433,,"foul",,,,,6,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","S",,,2,2,2025,"-1.31","0.82","0.29","2.43",,,,0,3,"Bot",,,,,,,6.632815883806381,-140.30225276777108,-3.829195190550278,-18.753337141140964,29.231765257188133,-20.636752559734514,"3.39","1.67",212,"73",36,"97.2",2397,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.93",,,,,,,,23,7,"Sinker",0,2,0,2,2,0,0,2,"Strategic","Standard",219,"0","0","64.7","5.7",,"0","88.0",-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.61","1.31","-1.31","30.0",-18.100862163622786,20.247569057720565,34.84044717912956,33.75526652439369,16.024909634425498
"FF","2025-04-06","96.3","-1.3","5.15","Woo, Bryan",672275,693433,,"foul",,,,,5,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","S",,,2,2,2025,"-0.82","1.24","-0.24","2.64",,,,0,3,"Bot",,,,,,,4.6998607348028205,-140.11422106017392,-3.9139301681427145,-11.860247379466182,31.27196505513358,-15.112657392588014,"3.39","1.67",180,"75.7",62,"96.7",2207,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.01",,,,,,,,23,6,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard",223,"0","0","76.6","7.2",,"0","88.0",-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.21","0.82","-0.82","27.7",3.7641745366198265,-0.641121175693516,31.70694847281683,40.84736164693633,25.848724158155328
"CH","2025-04-06","90.5","-1.38","5.07","Woo, Bryan",672275,693433,,"foul",,,,,13,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","S",,,2,2,2025,"-1.63","0.18","-0.54","1.25",,,,0,3,"Bot",,,,,,,5.607424937848455,-131.6614403067373,-3.97906118436759,-20.130487134292096,28.628824644863258,-29.415849716193847,"3.39","1.67",147,"59.9",25,"91",1741,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.81",,,,,,,,23,5,"Changeup",0,2,0,2,2,0,0,2,"Infield shade","Standard",236,"0","0","70.3","7.1",,"0","88.0",-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"2.61","1.63","-1.63","26.1",-5.453828638165538,5.288958054659131,39.6477044458883,45.142710014935325,24.501713459790825
"FF","2025-04-06","97.1","-1.28","5.18","Woo, Bryan",672275,693433,,"called_strike",,,,,11,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","S",,,2,1,2025,"-0.72","1.3","-0.84","2.82",,,,0,3,"Bot",,,,,,,2.8423550698560742,-141.3010300782167,-3.730887599886748,-10.347390585805158,34.431087871781465,-14.159978197690428,"3.46","1.6",,,,"96.9",2199,"6.3",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.15",,,,,,,,23,4,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",218,"0","-0.069",,,,"0.069",,-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.13","0.72","-0.72","27.4",,,,,
"FF","2025-04-06","95.8","-1.51","5.06","Woo, Bryan",672275,693433,,"ball",,,,,11,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","B",,,1,1,2025,"-0.82","1.38","-1.04","3.2",,,,0,3,"Bot",,,,,,,3.1119034651514523,-139.40657928817186,-2.4030143999284648,-11.33965644996082,35.317035088353826,-13.92171873502851,"3.39","1.5",,,,"96.1",2231,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.77",,,,,,,,23,3,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",228,"0","0.053",,,,"-0.053",,-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.13","0.82","-0.82","26.4",,,,,
"FF","2025-04-06","96.3","-1.43","5.01","Woo, Bryan",672275,693433,,"ball",,,,,14,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","B",,,0,1,2025,"-0.87","1.25","0.93","1.84",,,,0,3,"Bot",,,,,,,8.244858858857237,-139.82895389878362,-5.610184290241261,-13.438146111968573,34.85525371946381,-14.688567805298959,"3.42","1.62",,,,"96",2198,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.01",,,,,,,,23,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",229,"0","0.025",,,,"-0.025",,-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.24","0.87","-0.87","23.1",,,,,
"FF","2025-04-06","95.5","-1.45","5.18","Woo, Bryan",672275,693433,,"called_strike",,,,,5,"Patrick Bailey pops out to third baseman Dylan Moore.","R","L","R","SF","SEA","S",,,0,0,2025,"-0.63","1.28","-0.26","2.4",,,,0,3,"Bot",,,,,,,4.548718851211311,-138.9153643518589,-4.523630044921478,-9.157189659919554,34.14603975904688,-14.849900346779133,"3.52","1.65",,,,"95.3",2282,"6.4",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.1",,,,,,,,23,1,"4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard",220,"0","-0.037",,,,"0.037",,-2,-2,"0.317","0.317",25,26,25,26,1,0,7,1,6,1,"1.24","0.63","-0.63","26.9",,,,,
"SI","2025-04-06","95.5","-1.4","4.99","Woo, Bryan",682641,693433,"field_out","hit_into_play",,,,,5,"Luis Matos grounds out, second baseman Ryan Bliss to first baseman Luke Raley.","R","R","R","SF","SEA","X",4,"ground_ball",0,0,2025,"-1.44","0.46","0.13","2.12",,,,2,2,"Bot",136.86,128.34,,,,,7.398964389581015,-138.97782925186826,-3.0248539252797837,-20.37451216139375,30.203623214082068,-25.696345162545747,"3.22","1.59",83,"111.6",2,"96.9",2239,"7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.47",0.58,0.524,"0",1,0,0,4,18,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",224,"-0.011","-0.256","75.7","7.0",0.64,"0.256","111.6",-1,-1,"0.394","0.394",25,23,25,23,1,0,7,4,6,2,"2.03","1.44","1.44","22.1",-5.111664007799126,11.278606780641244,25.890097040302976,38.127439064552185,26.305547912069372
"FF","2025-04-06","95.9","-1.36","5.15","Woo, Bryan",573262,693433,"strikeout","swinging_strike",,,,,11,"Mike Yastrzemski strikes out swinging.","R","L","R","SF","SEA","S",2,,1,2,2025,"-0.69","1.2","-0.5","3.42",,,,1,2,"Bot",,,,,,,3.8602337969806033,-139.74900379045962,-1.7160017826637834,-9.92633344136882,30.40106054162486,-16.223185640882157,"3.24","1.58",,,,"96.8",2083,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.88",,0,"0",1,0,0,,17,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Strategic","Standard",226,"-0.018","-0.182","71.5","6.7",,"0.182",,-1,-1,"0.412","0.412",25,34,25,35,1,0,7,1,6,1,"1.26","0.69","-0.69","23.7",5.8179723577616045,19.32236422769716,16.767048049023103,39.32036436981597,19.706639641865145
"FF","2025-04-06","96.8","-1.3","5.15","Woo, Bryan",573262,693433,,"foul",,,,,2,"Mike Yastrzemski strikes out swinging.","R","L","R","SF","SEA","S",,,1,1,2025,"-0.64","1.26","0.23","3.12",,,,1,2,"Bot",,,,,,,5.546358624322244,-140.85671252317258,-2.697150511547096,-9.826667921638698,34.922661212340685,-15.078985737892319,"3.24","1.58",72,"84.7",87,"96.9",2268,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.95",,,,,,,,17,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.061","70.5","7.3",,"0.061","88.0",-1,-1,"0.412","0.412",25,34,25,35,1,0,7,1,6,1,"1.19","0.64","-0.64","27.1",12.177792104697467,-7.886803651935965,23.093869815693658,30.995633899859193,31.819697772814095
"FF","2025-04-06","95.8","-1.34","5.07","Woo, Bryan",573262,693433,,"ball",,,,,14,"Mike Yastrzemski strikes out swinging.","R","L","R","SF","SEA","B",,,0,1,2025,"-0.54","1.31","0.87","2.15",,,,1,2,"Bot",,,,,,,7.09969556195015,-139.2654844800018,-5.045356777676408,-8.739855862535673,33.49158086417719,-14.198658806819452,"3.32","1.55",,,,"96.1",2245,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.82",,,,,,,,17,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",220,"0","0.024",,,,"-0.024",,-1,-1,"0.412","0.412",25,34,25,35,1,0,7,1,6,1,"1.19","0.54","-0.54","23.0",,,,,
"FF","2025-04-06","95.3","-1.43","5.18","Woo, Bryan",573262,693433,,"swinging_strike",,,,,2,"Mike Yastrzemski strikes out swinging.","R","L","R","SF","SEA","S",,,0,0,2025,"-0.44","1.44","-0.19","3.24",,,,1,2,"Bot",,,,,,,4.262605835385039,-138.78072075783874,-2.6930330264076057,-6.694720770262746,32.038661922677164,-13.228508899603119,"3.24","1.58",,,,"95.7",2302,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.96",,,,,,,,17,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0","-0.037","70.9","6.8",,"0.037",,-1,-1,"0.412","0.412",25,34,25,35,1,0,7,1,6,1,"1.07","0.44","-0.44","26.0",5.8741547152329625,15.130200053554928,21.889087104383698,36.56425174871715,19.43121492412332
"FF","2025-04-06","95.9","-1.38","5.12","Woo, Bryan",671218,693433,"field_out","hit_into_play",,,,,1,"Heliot Ramos grounds out, second baseman Ryan Bliss to first baseman Luke Raley.","R","R","R","SF","SEA","X",4,"ground_ball",0,1,2025,"-0.58","1.35","-0.73","3.01",,,,0,2,"Bot",140.97,132.37,,,,,3.081767952667213,-139.64066755059156,-3.0245816682874795,-8.352413216009463,32.73960733436174,-14.127142245027695,"3.15","1.5",143,"63",16,"96.7",2352,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.69",0.3,0.275,"0",1,0,0,2,16,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",224,"-0.025","-0.217","71.1","5.6",0.342,"0.217","88.0",-1,-1,"0.437","0.437",25,25,25,26,1,0,7,1,6,1,"1.14","0.58","0.58","24.8",0.10031491409858838,15.518789225811059,29.254922140694422,25.993376048074627,23.023130882699125
"SL","2025-04-06","87","-1.65","5.16","Woo, Bryan",671218,693433,,"called_strike",,,,,4,"Heliot Ramos grounds out, second baseman Ryan Bliss to first baseman Luke Raley.","R","R","R","SF","SEA","S",,,0,0,2025,"0.42","0.38","-0.73","2.24",,,,0,2,"Bot",,,,,,,1.3728103697962033,-126.81345814294035,-1.6638322036436253,4.247808274870934,24.51798984882532,-27.969304331669562,"3.21","1.53",,,,"87.8",2166,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.95",,,,,,,,16,1,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",174,"0","-0.037",,,,"0.037",,-1,-1,"0.437","0.437",25,25,25,26,1,0,7,1,6,1,"2.61","-0.42","-0.42","27.8",,,,,
"FF","2025-04-06","97.3","-1.83","5.06","Woo, Bryan",656305,693433,"strikeout","swinging_strike",,,,,2,"Matt Chapman strikes out swinging.","R","R","R","SF","SEA","S",2,,1,2,2025,"-0.71","1.17","0.09","2.94",,808982,,2,1,"Bot",,,,,,,6.842275214401321,-141.52702817043894,-2.8686550239443536,-11.05199204279829,32.66673562516203,-15.992123295065005,"3.4","1.67",,,,"98.3",2078,"6.9",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.58",,0,"0",1,0,0,,10,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",225,"-0.034","-0.213","77.2","6.7",,"0.213",,-1,-1,"0.426","0.426",25,32,25,32,1,0,7,1,6,1,"1.24","0.71","0.71","23.3",-4.418472748472044,20.41691664211162,20.477206467524397,38.3409028927919,14.120701687434465
"FF","2025-04-06","95.9","-1.65","5.06","Woo, Bryan",656305,693433,,"foul",,,,,1,"Matt Chapman strikes out swinging.","R","R","R","SF","SEA","S",,,1,1,2025,"-0.58","1.31","-0.61","3.14",,808982,,2,1,"Bot",,,,,,,4.086479403701062,-139.67802145398383,-2.430532808584318,-8.56418992684815,32.646907108109815,-14.73916575159099,"3.4","1.67",138,"61.5",59,"96.7",2208,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.71",,,,,,,,10,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","-0.06","50.1","6.1",,"0.06","88.0",-1,-1,"0.426","0.426",25,32,25,32,1,0,7,1,6,1,"1.17","0.58","0.58","23.1",-4.913392145251883,13.981629634684639,22.422710416394846,30.199168368831323,18.769987374494438
"FF","2025-04-06","96.6","-1.42","5.09","Woo, Bryan",656305,693433,,"swinging_strike",,,,,5,"Matt Chapman strikes out swinging.","R","R","R","SF","SEA","S",,,1,0,2025,"-0.63","1.36","0","2.7",,808982,,2,1,"Bot",,,,,,,5.255980656597735,-140.53563927945532,-3.882907516710371,-9.55973306186832,33.93234735747014,-13.536355445793127,"3.4","1.67",,,,"97",2220,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.84",,,,,,,,10,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.043","79.2","7.4",,"0.043",,-1,-1,"0.426","0.426",25,32,25,32,1,0,7,1,6,1,"1.1","0.63","0.63","24.4",3.9300375658462565,5.944052937629666,28.14942905643774,38.32754918762016,22.620111541732577
"SI","2025-04-06","95.4","-1.7","5.13","Woo, Bryan",656305,693433,,"ball",,,,,11,"Matt Chapman strikes out swinging.","R","R","R","SF","SEA","B",,,0,0,2025,"-1.21","0.42","-2.07","2.76",,808982,,2,1,"Bot",,,,,,,1.767565659016748,-139.01247375531122,-1.5854625946440404,-16.099135443664533,31.386473200852116,-26.527168437614808,"3.58","1.66",,,,"96.1",2180,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.85",,,,,,,,10,1,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",228,"0","0.014",,,,"-0.014",,-1,-1,"0.426","0.426",25,32,25,32,1,0,7,1,6,1,"2.07","1.21","1.21","23.2",,,,,
"FF","2025-04-06","97","-1.35","5.27","Woo, Bryan",808982,693433,"double","hit_into_play",,,,,2,"Jung Hoo Lee doubles (6) on a line drive to left fielder Randy Arozarena.","R","L","R","SF","SEA","X",7,"line_drive",2,2,2025,"-0.56","1.27","0.17","3.2",,,,2,1,"Bot",61.82,144.98,,,,,5.373730307031592,-141.23842160866977,-2.9146077092265728,-8.784918725450032,32.140218939916984,-14.736917688951358,"3.22","1.44",136,"70.5",12,"97.4",2319,"6.5",778427,663728,670042,669208,664238,641487,668227,677594,645302,"54.01",0.311,0.295,"1.25",1,1,1,2,9,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",215,"0.024","0.651","58.3","6.2",0.365,"-0.651","88.0",-1,-1,"0.402","0.402",25,26,25,27,1,0,7,1,6,1,"1.15","0.56","-0.56","32.4",-9.945693576374312,19.46491662583708,36.74706508083583,27.709201153118443,15.188294941976348
"FF","2025-04-06","96.8","-1.21","5.2","Woo, Bryan",808982,693433,,"called_strike",,,,,8,"Jung Hoo Lee doubles (6) on a line drive to left fielder Randy Arozarena.","R","L","R","SF","SEA","S",,,2,1,2025,"-0.55","1.24","0.06","1.83",,,,2,1,"Bot",,,,,,,4.6874655282968565,-140.8614405961257,-6.346495312596708,-8.319347409708977,30.818405248921152,-14.444507883050782,"3.29","1.45",,,,"97.5",2181,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.88",,,,,,,,9,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",216,"0","-0.084",,,,"0.084",,-1,-1,"0.402","0.402",25,26,25,27,1,0,7,1,6,1,"1.19","0.55","-0.55","30.9",,,,,
"FF","2025-04-06","96.4","-1.49","5.16","Woo, Bryan",808982,693433,,"foul",,,,,4,"Jung Hoo Lee doubles (6) on a line drive to left fielder Randy Arozarena.","R","L","R","SF","SEA","S",,,2,0,2025,"-0.72","1.47","-0.36","2.33",,,,2,1,"Bot",,,,,,,4.686181989359543,-140.13250469181682,-5.273201400156649,-10.551345127307416,34.36486505976166,-11.853722881691192,"3.22","1.44",184,"73.1",20,"96.8",2360,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.71",,,,,,,,9,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",221,"0","-0.061","68.2","6.8",,"0.061","88.0",-1,-1,"0.402","0.402",25,26,25,27,1,0,7,1,6,1,"1.01","0.72","-0.72","29.0",-18.50451909219329,17.257383868787528,45.01405755526659,34.75608061399174,12.556543355247502
"FF","2025-04-06","96.5","-1.23","5.1","Woo, Bryan",808982,693433,,"ball",,,,,7,"Jung Hoo Lee doubles (6) on a line drive to left fielder Randy Arozarena.","R","L","R","SF","SEA","B",,,1,0,2025,"-0.66","1.2","-0.49","1.64",,,,2,1,"Bot",,,,,,,3.513378424955174,-140.49808590730066,-6.505233310203,-9.544435532265492,27.982631649929342,-14.96181644830275,"3.31","1.44",,,,"97.7",2164,"6.7",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.82",,,,,,,,9,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0.068",,,,"-0.068",,-1,-1,"0.402","0.402",25,26,25,27,1,0,7,1,6,1,"1.22","0.66","-0.66","30.4",,,,,
"FF","2025-04-06","96.1","-1.33","5.21","Woo, Bryan",808982,693433,,"ball",,,,,11,"Jung Hoo Lee doubles (6) on a line drive to left fielder Randy Arozarena.","R","L","R","SF","SEA","B",,,0,0,2025,"-0.66","1.49","-0.87","2.89",,,,2,1,"Bot",,,,,,,2.756444369041759,-139.91007946837755,-3.932323302485794,-9.284145771075185,33.95464891183767,-11.96389323455897,"3.32","1.46",,,,"96.7",2170,"6.8",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.73",,,,,,,,9,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0.04",,,,"-0.04",,-1,-1,"0.402","0.402",25,26,25,27,1,0,7,1,6,1,"0.99","0.66","-0.66","29.1",,,,,
"FF","2025-04-06","97","-1.1","5.34","Woo, Bryan",642715,693433,"field_out","hit_into_play",,,,,9,"Willy Adames grounds out, shortstop J.P. Crawford to first baseman Luke Raley.","R","R","R","SF","SEA","X",6,"ground_ball",0,2,2025,"-0.54","1.11","0.5","1.64",,,,1,1,"Bot",110.15,158.09,,,,,5.547270205836511,-141.0217245217359,-6.9305170906122475,-8.410649987411741,31.789306455704995,-15.911810756333324,"3.34","1.66",4,"86.2",-24,"97.6",2300,"6.6",778427,663728,670042,669208,664238,641487,668227,677594,645302,"53.86",0.086,0.085,"0",1,0,0,2,8,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",211,"-0.017","-0.162","68.1","7.9",0.097,"0.162","88.0",-1,-1,"0.419","0.419",25,29,25,30,1,0,7,1,6,1,"1.31","0.54","0.54","32.3",5.779139933701963,9.482631670554701,37.997399848151176,44.144656884713356,19.77352397996031
